AGNO;RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;ESTADO_ESTAB;MAT_SI_1;MAT_HOM_1;MAT_MUJ_1;MAT_ENS_1;MAT_SI_2;MAT_HOM_2;MAT_MUJ_2;MAT_ENS_2;MAT_HOM_3;MAT_MUJ_3;MAT_ENS_3;MAT_SI_4;MAT_HOM_4;MAT_MUJ_4;MAT_ENS_4;MAT_SI_5;MAT_HOM_5;MAT_MUJ_5;MAT_ENS_5;MAT_HOM_6;MAT_MUJ_6;MAT_ENS_6;MAT_HOM_7;MAT_MUJ_7;MAT_ENS_7;MAT_HOM_8;MAT_MUJ_8;MAT_ENS_8;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_SI_TOT;MAT_TOTAL;CUR_SIM_01;CUR_SIM_02;CUR_SIM_03;CUR_SIM_04;CUR_SIM_05;CUR_SIM_06;CUR_SIM_07;CUR_SIM_08;CUR_SIM_TOT;CUR_COMB_01;CUR_COMB_02;CUR_COMB_TOT
2021;26111;4;ESC. DE PARV. Y ESP. PUKARAY;3;2;0;13;RM;134;13402;BUIN;132;SANTIAGO SUR;1;0;45;35;80;0;251;232;483;0;0;0;0;101;75;176;0;0;0;0;0;0;0;0;0;0;0;0;0;397;342;0;739;2;12;0;12;0;0;0;0;26;0;0;0
2021;26112;2;COLEGIO DE AD. INSTITUTO SAN SEBASTIAN DE BEL;4;3;0;13;RM;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26113;0;ESCUELA ESP. RINCONADA;3;2;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;0;0;0;0;0;0;0;0;0;0;0;0;64;47;111;0;0;0;0;0;0;0;0;0;0;0;0;0;64;47;0;111;0;0;0;8;0;0;0;0;8;0;0;0
2021;26114;9;ESCUELA ESP. LA VILLETE;3;2;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;16;13;29;0;0;0;0;0;0;0;0;53;57;110;0;0;0;0;0;0;0;0;0;0;0;0;0;69;70;0;139;2;0;0;8;0;0;0;0;10;0;0;0
2021;26115;7;COLEGIO TUPAHUE;3;2;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;0;0;0;0;323;333;656;0;0;0;0;0;0;0;0;255;260;515;0;0;0;0;0;0;0;0;0;578;593;0;1171;0;17;0;0;14;0;0;0;31;0;0;0
2021;26116;5;ESCUELA ESP. SILABAS;3;2;0;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;1;0;0;0;0;0;0;0;0;0;0;0;0;44;16;60;0;0;0;0;0;0;0;0;0;0;0;0;0;44;16;0;60;0;0;0;6;0;0;0;0;6;0;0;0
2021;26117;3;ESCUELA BÁSICA N 149 SAN MARCEL;3;2;0;13;RM;134;13402;BUIN;132;SANTIAGO SUR;1;0;50;55;105;0;265;311;576;0;0;0;0;0;0;0;0;126;124;250;0;0;0;0;0;0;0;0;0;441;490;0;931;4;16;0;0;8;0;0;0;28;0;0;0
2021;26118;1;COLEGIO DE AD. BARTOLOME DE LAS CASAS DE MACU;3;2;0;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26120;3;ESCUELA BAS. NEWTON SCHOOL;4;3;0;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26121;1;ESCUELA ESP. CAMILA BINFA;3;2;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;1;0;0;0;0;0;0;0;0;0;0;0;0;33;22;55;0;0;0;0;0;0;0;0;0;0;0;0;0;33;22;0;55;0;0;0;4;0;0;0;0;4;0;0;0
2021;26123;8;ESCUELA DE PARV. ANGEL DE LA GUARDA;3;2;0;13;RM;131;13109;LA CISTERNA;132;SANTIAGO SUR;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26124;6;COLEGIO ROCKVILLE COLLEGE;3;2;0;13;RM;132;13203;SAN JOSÉ DE MAIPO;136;CORDILLERA;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26125;4;ESCUELA BAS. ELLEN GOULD SCHOOL;3;2;0;13;RM;131;13118;MACUL;133;SANTIAGO ORIENTE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26126;2;ESC. ESP. MI NUEVO ARLEQUIN;3;2;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;0;0;0;0;0;0;0;0;0;0;0;0;58;28;86;0;0;0;0;0;0;0;0;0;0;0;0;0;58;28;0;86;0;0;0;9;0;0;0;0;9;0;0;0
2021;26128;9;ESC. DE PARV. Y ESP. KIMANTU DE PENAFLOR;3;2;0;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;1;0;0;0;0;0;0;0;0;0;0;0;0;25;25;50;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;0;50;0;0;0;4;0;0;0;0;4;0;0;0
2021;26129;7;ESCUELA BAS. MARIA JESUS;4;3;0;13;RM;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;0;0;0;0;0;13;11;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;11;0;24;0;8;0;0;0;0;0;0;8;0;0;0
2021;26130;0;ESC. BAS. Y ESP. CHRIST SCHOOL DE PUDAHUEL;3;2;0;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;1;0;63;49;112;0;249;210;459;0;0;0;0;76;41;117;0;0;0;0;0;0;0;0;0;0;0;0;0;388;300;0;688;4;14;0;9;0;0;0;0;27;0;0;0
2021;26131;9;COLEGIO DE AD. FORJANDO FUTURO CURACAVI;3;2;0;13;RM;135;13503;CURACAVÍ;135;TALAGANTE;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26133;5;ESCUELA DE PARVULOS EMPRENDER LARAPINTA DE LAMPA;4;3;0;13;RM;133;13302;LAMPA;137;SANTIAGO NORTE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26134;3;COLEGIO QUIMAY;4;3;0;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;0;0;0;0;0;51;30;81;0;0;0;0;0;0;0;0;58;41;99;0;0;0;0;0;0;0;0;0;109;71;0;180;0;8;0;0;7;0;0;0;15;0;0;0
2021;26135;1;ESC.BAS. EMPRENDER LARAPINTA;3;2;0;13;RM;133;13302;LAMPA;137;SANTIAGO NORTE;1;0;92;85;177;0;516;489;1005;0;0;0;0;0;0;0;0;257;244;501;0;0;0;0;0;0;0;0;0;865;818;0;1683;6;24;0;0;12;0;0;0;42;0;0;0
2021;26137;8;COLEGIO DEL REAL;3;2;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;0;7;9;16;0;149;119;268;0;0;0;0;0;0;0;0;52;56;108;0;0;0;0;0;0;0;0;0;208;184;0;392;1;8;0;0;4;0;0;0;13;0;0;0
2021;26138;6;ESCUELA ESP. TRAGALUZ DEL BOSQUE;3;2;0;13;RM;131;13105;EL BOSQUE;132;SANTIAGO SUR;1;0;0;0;0;0;0;0;0;0;0;0;0;54;36;90;0;0;0;0;0;0;0;0;0;0;0;0;0;54;36;0;90;0;0;0;6;0;0;0;0;6;0;0;0
2021;26139;4;ESCUELA BAS. VILLA SAN IGNACIO;3;2;0;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;1;0;38;42;80;0;170;170;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;212;0;420;2;8;0;0;0;0;0;0;10;0;0;0
2021;26140;8;ESCUELA ESP. ANDALUE;3;2;0;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;1;0;0;0;0;0;0;0;0;0;0;0;0;58;58;116;0;0;0;0;0;0;0;0;0;0;0;0;0;58;58;0;116;0;0;0;8;0;0;0;0;8;0;0;0
2021;26141;6;ESCUELA DE PARV. MI-SOL;3;2;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;3;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;6;2;0;0;0;0;0;0;0;2;0;0;0
2021;26142;4;ESCUELA DE PARVULOS N°2140 NUBELUZ;4;3;0;13;RM;131;13104;CONCHALÍ;137;SANTIAGO NORTE;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26143;2;COLEGIO DE AD. ANTONIO ACEVEDO;3;2;0;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;1;0;0;0;0;0;0;0;0;18;22;40;0;0;0;0;0;0;0;0;91;107;198;0;0;0;0;0;0;109;129;0;238;0;0;1;0;0;6;0;0;7;0;0;0
2021;26144;0;ESCUELA ESP. ANTIYAL;3;2;0;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;0;0;0;0;0;0;0;0;0;0;0;0;35;32;67;0;0;0;0;0;0;0;0;0;0;0;0;0;35;32;0;67;0;0;0;6;0;0;0;0;6;0;0;0
2021;26145;9;ESC. BAS. LA CANTERA DE MAPUHUE;3;2;0;13;RM;131;13112;LA PINTANA;136;CORDILLERA;1;0;5;7;12;0;42;30;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;37;0;84;2;4;0;0;0;0;0;0;6;0;2;2
2021;26146;7;COLEGIO DE ADULTOS TIRSO DE MOLINA;3;2;0;13;RM;135;13501;MELIPILLA;135;TALAGANTE;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26147;5;ESCUELA ESPECIAL N° 2141 ALTA VIDA;3;2;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;0;0;0;0;0;0;0;0;0;0;0;0;26;12;38;0;0;0;0;0;0;0;0;0;0;0;0;0;26;12;0;38;0;0;0;6;0;0;0;0;6;0;0;0
2021;26148;3;ESC. ESP. CENTRO DE RECURSOS SUYAY;3;2;0;13;RM;131;13105;EL BOSQUE;132;SANTIAGO SUR;1;0;0;0;0;0;0;0;0;0;0;0;0;21;29;50;0;0;0;0;0;0;0;0;0;0;0;0;0;21;29;0;50;0;0;0;5;0;0;0;0;5;0;0;0
2021;26149;1;ESCUELA ESP. SANTO TOMAS APOSTOL;3;2;0;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26150;5;COLEGIO  FITZROY COLLEGE;3;2;0;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;0;35;26;61;0;158;158;316;0;0;0;0;0;0;0;0;80;64;144;0;0;0;0;0;0;0;0;0;273;248;0;521;2;8;0;0;4;0;0;0;14;0;0;0
2021;26151;3;ESCUELA ESP. ACTIVACION DE LA INTELIGENCIA SE;3;2;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;0;0;0;0;0;0;0;0;0;0;0;48;28;76;0;0;0;0;0;0;0;0;0;0;0;0;0;48;28;0;76;0;0;0;8;0;0;0;0;8;0;0;0
2021;26152;1;ESCUELA BASICA SAN PEDRO APOSTOL DE PAINE;3;2;0;13;RM;134;13404;PAINE;132;SANTIAGO SUR;1;0;26;25;51;0;182;183;365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;208;0;416;2;10;0;0;0;0;0;0;12;0;0;0
2021;26154;8;ESCUELA BAS. VILLA NUEVA;3;2;0;13;RM;131;13131;SAN RAMÓN;132;SANTIAGO SUR;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26155;6;ESCUELA BASICA N°2145 COLEGIO DUNALASTAIR PEÑALOLÉN;4;3;0;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;1;0;0;0;0;0;339;370;709;0;0;0;0;0;0;0;0;134;120;254;0;0;0;0;0;0;0;0;0;473;490;0;963;0;20;0;0;9;0;0;0;29;0;0;0
2021;26156;4;ESCUELA ESP. ASPAUT CORDILLERA;3;2;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26157;2;LICEO MUNICIPAL DE BATUCO;1;1;0;13;RM;133;13302;LAMPA;137;SANTIAGO NORTE;1;0;0;0;0;0;136;117;253;0;0;0;0;0;0;0;0;123;122;245;0;0;0;30;30;60;0;0;0;289;269;0;558;0;8;0;0;7;0;3;0;18;0;0;0
2021;26158;0;ESCUELA BAS. AKORI;3;2;0;13;RM;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;1;0;33;24;57;0;151;108;259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;132;0;316;2;8;0;0;0;0;0;0;10;0;0;0
2021;26159;9;ESCUELA ESP. ANTUKUYEN DE EL MONTE;3;2;0;13;RM;136;13602;EL MONTE;135;TALAGANTE;1;0;0;0;0;0;0;0;0;0;0;0;0;64;40;104;0;0;0;0;0;0;0;0;0;0;0;0;0;64;40;0;104;0;0;0;8;0;0;0;0;8;0;0;0
2021;26160;2;ESCUELA DE PARV. CRISTIANO HOSSANA;3;2;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26161;0;ESCUELA DE PARV. CARRUSEL DE MAIPU;3;2;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;0;9;9;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;18;2;0;0;0;0;0;0;0;2;0;0;0
2021;26162;9;CENTRO DE EDUC. INTEG. DE AD. FORJANDO FUTURO;3;2;0;13;RM;131;13109;LA CISTERNA;132;SANTIAGO SUR;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26163;7;ESCUELA ESPECIAL NEWEN DE PUENTE ALTO;3;2;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;0;0;0;0;0;0;0;0;0;0;0;38;27;65;0;0;0;0;0;0;0;0;0;0;0;0;0;38;27;0;65;0;0;0;5;0;0;0;0;5;0;0;0
2021;26164;5;COLEGIO SAN JOSE DE CERRILLOS;3;2;0;13;RM;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;1;0;26;22;48;0;150;95;245;0;0;0;0;0;0;0;0;57;68;125;0;0;0;0;0;0;0;0;0;233;185;0;418;2;8;0;0;4;0;0;0;14;0;0;0
2021;26165;3;ESCUELA DE PARV. MI MUNDO;4;3;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26166;1;ESCUELA ESP. PALABRAS MAGICAS;3;2;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;0;0;0;0;0;0;0;0;0;0;0;23;37;60;0;0;0;0;0;0;0;0;0;0;0;0;0;23;37;0;60;0;0;0;4;0;0;0;0;4;0;0;0
2021;26168;8;COLEGIO POLIVALENTE SAN PEDRO DE QUILICURA;3;2;0;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;83;177;0;0;0;62;32;94;0;0;0;156;115;0;271;0;0;0;0;6;0;6;0;12;0;0;0
2021;26169;6;ESCUELA ESP. MI ISLITA;3;2;0;13;RM;136;13603;ISLA DE MAIPO;135;TALAGANTE;1;0;0;0;0;0;0;0;0;0;0;0;0;80;53;133;0;0;0;0;0;0;0;0;0;0;0;0;0;80;53;0;133;0;0;0;10;0;0;0;0;10;0;0;0
2021;26171;8;ESCUELA BASICA N° 2150, COLEGIO MOUNIER;4;3;0;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;0;3;0;3;0;44;11;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;11;0;58;1;8;0;0;0;0;0;0;9;0;0;0
2021;26172;6;ESCUELA BAS. FALCON COLLEGE LITTLE;3;2;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;1;0;28;23;51;0;154;141;295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;164;0;346;2;9;0;0;0;0;0;0;11;0;0;0
2021;26173;4;ESCUELA BASICA ALTAIR DE BATUCO;3;2;0;13;RM;133;13302;LAMPA;137;SANTIAGO NORTE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26174;2;ESCUELA DE PARV. SANTA TERESITA DE JESUS;3;2;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;6;18;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;0;24;0;0;0;0;0;0;0;0;0;2;0;2
2021;26175;0;ESCUELA ESPECIAL NUESTRA SE¥ORA DE MONSERRAT;3;2;0;13;RM;131;13131;SAN RAMÓN;132;SANTIAGO SUR;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26176;9;ESC. DE PARV. MADRE BERNARDA MORIN DE PROVIDE;1;1;0;13;RM;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26177;7;ESCUELA DE AD. PESTALOZZI DE SAN BERNARDO;3;2;0;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26178;5;ESCUELA DE PARV. MARIA MONTESORI DE PUENTE AL;3;2;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26179;3;ESCUELA DE PARVULOS SNOOPY DE LA FLORIDA;3;2;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26180;7;ESCUELA DE PARV. LA CASITA ENCANTADA;3;2;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;1;0;23;41;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;41;0;64;4;0;0;0;0;0;0;0;4;0;0;0
2021;26181;5;ESCUELA DE PARV. ACUARELA DE LA FLORIDA;3;2;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26182;3;ESCUELA ESPECIAL TRIPANTU DE LA FLORIDA;3;2;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;1;0;0;0;0;0;0;0;0;0;0;0;0;56;42;98;0;0;0;0;0;0;0;0;0;0;0;0;0;56;42;0;98;0;0;0;7;0;0;0;0;7;0;0;0
2021;26183;1;ESCUELA DE PARV. BLANCA NIEVES DE LA FLORIDA;3;2;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;1;0;9;9;18;0;0;0;0;0;0;0;0;29;25;54;0;0;0;0;0;0;0;0;0;0;0;0;0;38;34;0;72;2;0;0;4;0;0;0;0;6;0;0;0
2021;26185;8;ESC. DE PARV. MI PARAGUITA;3;2;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;0;19;16;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;16;0;35;2;0;0;0;0;0;0;0;2;0;0;0
2021;26186;6;ESCUELA DE PARV. ANGELUZ;4;3;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26187;4;ESCUELA DE PARV. LOS PEQUES;3;2;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;11;22;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;22;0;33;3;0;0;0;0;0;0;0;3;0;0;0
2021;26188;2;ESC. DE PARV. MY LITTLE GARDEN DE PUENTE ALTO;3;2;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26189;0;ESCUELA DE PARV. BAM-BAM;4;3;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26190;4;ESCUELA DE PARV. NIKITOS;3;2;0;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26191;2;ESCUELA DE PARV. FUTURAMA;3;2;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;1;0;18;13;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;13;0;31;4;0;0;0;0;0;0;0;4;0;0;0
2021;26192;0;ESC. DE PARV. Y ESP. MARTA HIDALGO N° 2;3;2;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26193;9;ESCUELA DE PARV. PIMPOLLITOS;3;2;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26194;7;ESCUELA DE PARV. SANTA TERESITA DE LOS ANDES;3;2;0;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26195;5;ESCUEL DE PARV. LOS PIRINCHOS;4;3;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;1;0;5;11;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;11;0;16;4;0;0;0;0;0;0;0;4;0;0;0
2021;26196;3;ESCUELA BASICA TIERRASOL MONTESSORI;4;3;0;13;RM;136;13603;ISLA DE MAIPO;135;TALAGANTE;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26197;1;ESCUELA DE PARV. LOS CARIÑOSITOS;3;2;0;13;RM;134;13404;PAINE;132;SANTIAGO SUR;1;0;29;41;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;41;0;70;4;0;0;0;0;0;0;0;4;0;0;0
2021;26199;8;ESC. DE PARV. NUEVO SIGLO DE EST. CENTRAL;3;2;0;13;RM;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;26200;5;ESCUELA DE PARV. PUDU;3;2;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;0;3;8;11;0;0;0;0;0;0;0;0;26;14;40;0;0;0;0;0;0;0;0;0;0;0;0;0;29;22;0;51;0;0;0;4;0;0;0;0;4;1;0;1
2021;26201;3;COLEGIO DE AD. EDUCAP;3;2;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;0;0;0;0;0;0;0;0;35;29;64;0;0;0;0;0;0;0;0;194;197;391;0;0;0;0;0;0;229;226;0;455;0;0;2;0;0;9;0;0;11;0;0;0
2021;26202;1;ESCUELA ESP. MI MUNDO EN PALABRAS DE BUIN;3;2;0;13;RM;134;13402;BUIN;132;SANTIAGO SUR;1;0;15;18;33;0;73;80;153;0;0;0;0;78;57;135;0;0;0;0;0;0;0;0;0;0;0;0;0;166;155;0;321;2;4;0;10;0;0;0;0;16;0;0;0
2021;26204;8;ESC. DE PARV. GIRASOL DE LA FARFANA;3;2;0;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
