AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;DC_A;HH_A;DC_UTP;HH_UTP;DC_PDIR;HH_PDIR;DC_DIR;HH_DIR;DC_OES;HH_OES;DC_OF;HH_OF;DC_JUTP;HH_JUTP;DC_IG;HH_IG;DC_OR;HH_OR;DC_DIR_SOST;HH_DIR_SOST;DC_TP_SOST;HH_TP_SOST;DC_SUP_SOST;HH_SUP_SOST;DC_SUBDIR;HH_SUBDIR;DC_PROF_ENC;HH_PROF_ENC;DC_EDUC_TRAD;HH_EDUC_TRAD;DC_TOT;HH_TOT
2021;25014;7;CENTRO DE EDUCACION PAULA JARAQUEMADA;13;RM;131;13131;SAN RAMÓN;132;SANTIAGO SUR;3;2;0;1;22;737;0;0;0;0;1;44;8;268;0;0;2;69;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;1162
2021;25015;5;CENTRO DE LENGUAJE MARCELA PAZ;13;RM;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;3;2;0;1;8;346;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;434
2021;25016;3;ESC.BASICA SAN MARCELO  ANEXO;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25017;1;ESC. BAS. PATR. WILLINS HOOVER KURT;13;RM;131;13109;LA CISTERNA;132;SANTIAGO SUR;3;2;0;1;18;613;0;0;0;0;1;40;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;697
2021;25019;8;ESC.BASICA PARTICULAR SAN PABLO APOSTOL;13;RM;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;3;9;289;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;333
2021;25020;1;INSTITUTO SAN PABLO MISIONERO;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25022;8;ESCUELA ESPECIAL PARTICULAR MILLANTU;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;0;1;4;132;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;176
2021;25023;6;CENTRO EDUCACIONAL INNOVATIVO;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25025;2;ESCUELA BASICA PART.MADRE DE JESUS;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25026;0;COLEGIO POLIV. FRANCISCO DE VILLAGRA;13;RM;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;0;1;45;1704;2;24;1;44;1;44;0;0;4;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;1838
2021;25027;9;COLEGIO POLIV. NUEVA NAZARET;13;RM;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;1;40;1348;0;0;0;0;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;1388
2021;25028;7;CENTRO EDUC. DIEGO DE ALMAGRO;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;1;42;1577;0;0;0;0;1;44;3;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;84;48;1813
2021;25029;5;COMPLEJO EDUCACIONAL LOS ANDES;13;RM;131;13109;LA CISTERNA;132;SANTIAGO SUR;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25030;9;CTRO. ESTIMULAC. DEL LENGUAJE CELQUI;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;3;2;0;1;1;44;1;8;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;60
2021;25031;7;ESCUELA ESPECIAL PART. VOCES;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;5;204;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;292
2021;25032;5;COLEGIO POLIVALENTE SEMBRADOR;13;RM;133;13301;COLINA;137;SANTIAGO NORTE;3;2;0;1;34;1389;1;44;3;105;1;44;2;12;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;1638
2021;25034;1;ESCUELA BASICA PART. LAS PLEYADES;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;11;323;0;0;0;0;1;44;0;0;0;0;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;14;455
2021;25036;8;ESCUELA ESPECIAL PARTICULAR  AUMEN;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;3;2;0;1;4;176;1;22;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;242
2021;25037;6;COLEGIO WASHINGTON CENTER COLLEGE;13;RM;132;13203;SAN JOSÉ DE MAIPO;136;CORDILLERA;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25038;4;COLEGIO JOSE M.BALMACEDA DE MELIPILLA;13;RM;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;1;23;623;1;32;0;0;1;44;0;0;0;0;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;27;787
2021;25039;2;ESC. BAS.PART.FRANCISCO DE AGUIRRE;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;3;2;0;1;37;1499;0;0;0;0;1;44;0;0;2;8;1;44;2;88;0;0;0;0;1;44;0;0;0;0;0;0;0;0;44;1727
2021;25040;6;ESC.BASICA PART. SAN PABLO DE TARSO;13;RM;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25041;4;COLEGIO MARIA ELENA;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;33;1322;0;0;0;0;1;44;3;130;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;40;1628
2021;25042;2;ESCUELA BASICA LOS BOSQUINOS;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;1;0;1;62;2433;0;0;0;0;1;44;5;202;0;0;2;88;1;44;2;88;0;0;0;0;0;0;0;0;0;0;0;0;73;2899
2021;25043;0;ESCUELA VOLCAN SAN JOSE;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;1;1;0;1;30;1052;1;44;0;0;1;44;7;224;0;0;2;88;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;1540
2021;25044;9;ESCUELA DE PARVULOS CARRUSEL;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25045;7;COLEGIO  PLAYGROUND;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;4;3;0;3;43;1478;0;0;0;0;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;45;1566
2021;25046;5;CENTRO PROFES..DE ESTIMULOS DE LENGUAJE;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;4;142;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;186
2021;25047;3;ESCUELA ANTILHUE DE PUDAHUEL;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;6;5;0;1;51;1680;0;0;0;0;1;44;3;118;0;0;2;88;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;2018
2021;25048;1;COLEGIO CASTELGANDOLFO;13;RM;136;13604;PADRE HURTADO;135;TALAGANTE;4;3;0;1;36;1280;1;44;0;0;1;44;1;35;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;1447
2021;25050;3;COLEGIO PARTICULAR SAN MATEO;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;39;1338;0;0;1;44;1;44;2;88;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;46;1646
2021;25051;1;ESC. DE PARVULOS LAS ARAUCARIAS;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;4;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25053;8;COLEGIO CIUDADELA MONTESSORI;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25054;6;COLEGIO DE ADULTOS CASA DE ESTUDIOS FUTURO;13;RM;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;4;3;0;1;2;20;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;28
2021;25055;4;COLEGIO INSTITUCION TERESIANA;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;1;102;3028;0;0;0;0;1;44;5;94;0;0;0;0;0;0;0;0;8;338;0;0;0;0;0;0;0;0;0;0;116;3504
2021;25056;2;INSTITUTO EDUCACIONAL COLO COLO;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25057;0;COLEGIO DE ADULT.ACADEMIA ESTUDIOS MIRAFLORES;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;4;3;0;1;10;216;0;0;0;0;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;256
2021;25058;9;COLEGIO LA CANTERA;13;RM;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;15;396;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;440
2021;25059;7;CENTRO EDUCACIONAL LARUN RAYUN;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;32;1214;2;75;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;37;1421
2021;25061;9;COLEGIO POLIVALENTE RAULÍ;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;26;822;0;0;3;132;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;1086
2021;25062;7;ESCUELA BÁSICA N°993 ANTONIO BORQUEZ SOLAR ANEXO;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;8;268;0;0;0;0;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;400
2021;25063;5;COLEGIO JACQUES COUSTEAU ANEXO;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25065;1;COLEGIO PEDRO DE VALDIVIA -PEÑALOLEN;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;4;3;0;1;178;7080;0;0;2;85;1;42;1;38;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;183;7289
2021;25067;8;MASTER`S  COLLEGE;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25068;6;COLEGIO POLIVALENTE EDUCADORA ELENA ROJAS;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25069;4;TALLERES PREVOCACIONALES HOGAR DE CRISTO;13;RM;131;13128;RENCA;134;SANTIAGO PONIENTE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25070;8;COLEGIO NAVARRA;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;31;1030;2;88;0;0;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;37;1294
2021;25071;6;LICEO JOSE ABELARDO NUNEZ Nº5;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;39;1398;0;0;0;0;1;44;10;434;0;0;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;1964
2021;25073;2;SANTA MARIA DEL PILAR DE LA FLORIDA;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;10;225;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;269
2021;25074;0;ESCUELA DE PARV. Y ESP. EDIAL;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25075;9;ESC.ESP.TRAT.DE LA COMUNICION EDEN;13;RM;131;13109;LA CISTERNA;132;SANTIAGO SUR;3;2;0;1;8;325;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;369
2021;25076;7;ESCUELA DE PARVULOS N° 83 LOS DUENDES TRAVIESOS;13;RM;136;13603;ISLA DE MAIPO;135;TALAGANTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25077;5;ESC. DE PARV.BEATO PADRE ALBERTO HURTADO;13;RM;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25078;3;ESCUELA PART.COMANDANTE CARLOS CONDELL;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;1;0;1;34;1184;0;0;1;44;1;44;2;74;0;0;1;44;2;88;1;44;0;0;0;0;0;0;0;0;0;0;0;0;42;1522
2021;25079;1;ESCUELA ESPECIAL PART.JESUS NAZARENO;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;12;368;0;0;0;0;1;44;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;431
2021;25080;5;ESCUELA ESPECIAL PARTICULAR ANTAI;13;RM;134;13402;BUIN;132;SANTIAGO SUR;3;2;0;1;4;176;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;220
2021;25081;3;COLEGIO SEBASTIAN ELCANO SAN BERNARDO;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25082;1;COLEGIO TECNICO PROFESIONAL APRENDER;13;RM;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;1;44;1703;2;84;0;0;1;44;0;0;0;0;2;88;0;0;2;88;0;0;3;132;0;0;0;0;0;0;0;0;54;2139
2021;25084;8;ESCUELA RUDOLF DECK WERTH;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;25;872;0;0;0;0;1;44;2;68;0;0;1;44;1;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1070
2021;25085;6;CENTRO EDUCACIONAL RENCA;13;RM;131;13128;RENCA;134;SANTIAGO PONIENTE;3;2;0;1;12;370;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;414
2021;25086;4;ESCUELA BASICA INSTITUTO ALBORADA;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25087;2;COLEGIO NOBEL;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;8;242;0;0;0;0;1;44;0;0;0;0;1;39;0;0;0;0;0;0;0;0;0;0;1;42;0;0;0;0;11;367
2021;25089;9;LICEO LOS JAZMINES;13;RM;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;1;61;2268;1;30;0;0;1;44;2;75;0;0;1;44;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;2549
2021;25090;2;COLEGIO VICTORIAN COLLEGE;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25091;0;ESC. BASICA BOSTON COLLEGE MAIPU;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;101;3675;0;0;1;44;1;44;7;234;0;0;1;44;4;176;2;88;0;0;0;0;0;0;0;0;0;0;0;0;117;4305
2021;25092;9;ESCUELA ESPECIAL PARTICULAR PALOMAR;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;3;2;0;1;4;176;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;220
2021;25093;7;ESCUELA DE PARVULOS N°1616 GRACE GARDEN;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25094;5;COLEGIO PART.SAN ESTEBAN DE LAS VISCACHA;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;27;953;1;44;0;0;1;22;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;32;1151
2021;25095;3;COLEGIO PARTICULAR LAS ACACIAS DE MELIPILLA;13;RM;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;1;7;155;0;0;0;0;1;44;0;0;0;0;0;0;0;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0;9;229
2021;25096;1;ESCUELA ESPECIAL PARTICULAR GRIBEL;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25098;8;ESC. BAS. EJERCITO DE SALVACION;13;RM;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;12;500;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;35;15;623
2021;25099;6;COLEGIO DE ADULTOS INSTITUTO ANDES;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;4;3;0;1;4;134;1;44;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;266
2021;25100;3;ESCUELA BASICA CAROLINE COLLEGE;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25101;1;COLEGIO CORONEL ELEUTERIO RAMIREZ MOLINA;13;RM;131;13113;LA REINA;133;SANTIAGO ORIENTE;3;2;0;1;67;2643;6;256;2;82;1;44;3;127;0;0;0;0;2;88;1;34;0;0;0;0;0;0;1;44;0;0;1;44;84;3362
2021;25103;8;ESC. ESPEC. CAMPANITA DE LA GRANJA;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;3;2;0;1;10;396;0;0;2;44;1;44;0;0;0;0;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;511
2021;25104;6;ESCUELA ESPECIAL D-81  ANEXO;13;RM;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25105;4;COLEGIO ALCANTARA;13;RM;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25106;2;COLEGIO SANTA MARIA ANEXO;13;RM;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25107;0;COLEGIO MAIMONIDES SCHOOL;13;RM;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;4;3;0;1;42;1394;0;0;2;80;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1514
2021;25108;9;COLEGIO PABLO DE TARSO (ANEXO);13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25109;7;ESCUELA ESPECIAL PAR. CELQUI;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;3;2;0;1;4;176;1;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;36;0;0;6;248
2021;25110;0;COLEGIO PARTICULAR DE ADULTOS SOCHIDES;13;RM;131;13131;SAN RAMÓN;132;SANTIAGO SUR;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25111;9;ESCUELA DE PARVULOS N° 1624 BARRIE MONTESSORI;13;RM;131;13113;LA REINA;133;SANTIAGO ORIENTE;4;3;0;1;6;176;0;0;1;22;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;228
2021;25112;7;ESCUELA PART. PEHUEN;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;12;343;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;15;436
2021;25113;5;ESCUELA BASICA ANDINO;13;RM;132;13203;SAN JOSÉ DE MAIPO;136;CORDILLERA;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25114;3;ESC. BASICA PART.IBEROAMERICANO;13;RM;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;1;51;2055;3;132;1;44;1;44;2;80;0;0;3;132;2;88;0;0;0;0;1;44;0;0;0;0;0;0;0;0;64;2619
2021;25115;1;ESCUELA ESPECIAL PARTICULAR PIPAN;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;4;154;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;198
2021;25117;8;T Y C SPECIAL SCHOOL;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;3;2;0;1;11;484;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;528
2021;25118;6;ESC.DE TRAST.PRIM. DE LA COM.CHACABUCO;13;RM;133;13301;COLINA;137;SANTIAGO NORTE;3;2;0;1;5;220;1;16;0;0;1;30;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;310
2021;25119;4;ESCUELA ESPECIAL PARTICULAR GENESIS;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;1;8;352;1;22;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;462
2021;25120;8;INSTITUTO SAN SEBASTIAN DE MAIPU;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25121;6;COLEGIO SAN ANTONIO DE COLINA;13;RM;133;13301;COLINA;137;SANTIAGO NORTE;3;2;0;1;61;2239;1;44;2;88;1;44;2;84;0;0;0;0;2;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;2587
2021;25122;4;ESC. ESPECIAL PARTICULAR HUELIPIN;13;RM;131;13125;QUILICURA;137;SANTIAGO NORTE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25123;2;COLEGIO LOS ALPES;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25124;0;INSTITUTO LAS CONDES;13;RM;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25125;9;ESCUELA DE PARVULOS ALADDIN;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;3;2;0;1;3;91;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;135
2021;25126;7;ESCUELA DE PARVULOS TIA MARIA ANGELICA;13;RM;131;13127;RECOLETA;137;SANTIAGO NORTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;25127;5;COLEGIO LEONARDO DA VINCI;13;RM;136;13601;TALAGANTE;135;TALAGANTE;4;3;0;1;30;902;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;990
2021;25128;3;ESCUELA BASICA EL ALFARERO;13;RM;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
